#x_rot,y_rot,z_rot,V_homo,V_lumo
4,8,68,0.012784,0.010139
4,10,68,0.013085,0.010531
4,12,68,-0.013456,0.010996
4,14,68,0.013897,0.011531
4,16,68,-0.014411,-0.012131
4,18,68,0.014998,-0.012787
4,20,68,-0.015663,-0.013493
4,22,68,0.016407,0.014239
4,24,68,-0.017237,-0.015012
4,26,68,-0.018162,-0.015795
4,28,68,0.019191,0.016562
4,30,68,-0.020327,0.017279
4,32,68,0.021546,-0.017899
4,34,68,-0.022759,-0.018340
4,36,68,-0.023660,-0.018423
4,38,68,-0.022836,-0.017306
4,40,68,-0.014028,0.011569
4,42,68,-0.042733,-0.021786
4,44,68,-0.054286,-0.031349
4,46,68,0.059084,-0.033835
4,48,68,-0.041555,0.041068
4,50,68,-0.068174,0.054727
4,52,68,0.054001,0.036967
4,54,68,-0.044269,-0.021373
4,56,68,0.039092,-0.016369
4,58,68,0.039084,-0.016383
4,60,68,-0.045459,-0.019671
4,62,68,0.071825,-0.024465
4,64,68,-0.065815,0.029399
4,66,68,-0.058897,0.034098
4,68,68,-0.060051,0.030337
4,70,68,-0.053403,-0.023223
4,72,68,-0.043853,0.007491
4,74,68,0.009112,-0.058983
4,76,68,0.027615,-0.045711
4,78,68,0.020238,0.054061
4,80,68,-0.022753,-0.059317
4,82,68,-0.042351,0.034807
4,84,68,0.052979,-0.033294
4,86,68,0.029612,-0.037614
4,88,68,-0.043362,-0.044996
4,90,68,-0.058957,0.058865
6,0,68,0.012320,0.009308
6,2,68,0.012309,-0.009426
6,4,68,-0.012371,0.009622
6,6,68,-0.012506,-0.009894
6,8,68,0.012713,0.010239
6,10,68,0.012990,-0.010656
6,12,68,0.013336,-0.011145
6,14,68,-0.013747,0.011703
6,16,68,0.014226,-0.012322
6,18,68,0.014776,-0.012995
6,20,68,-0.015398,0.013712
6,22,68,-0.016095,0.014462
6,24,68,0.016870,-0.015230
6,26,68,0.017729,-0.015998
6,28,68,0.018676,-0.016734
6,30,68,-0.019696,-0.017395
6,32,68,-0.020739,-0.017915
6,34,68,0.021644,-0.018169
6,36,68,0.021892,0.017859
6,38,68,-0.019633,0.015998
6,40,68,0.012524,0.011855
6,42,68,-0.004332,0.008377
6,44,68,-0.005606,0.005647
6,46,68,0.059214,-0.032966
6,48,68,0.040314,-0.039546
6,50,68,-0.029577,0.030535
6,52,68,-0.054082,0.033494
6,54,68,0.045424,-0.017655
6,56,68,-0.040020,0.013909
6,58,68,-0.039861,0.014088
6,60,68,0.047730,0.012758
6,62,68,0.067447,0.025100
6,64,68,-0.051858,0.032103
6,66,68,0.058453,0.035643
6,68,68,-0.060749,-0.030498
6,70,68,0.054215,0.024465
6,72,68,-0.046235,0.007496
6,74,68,0.000000,0.000000
6,76,68,0.033236,0.056849
6,78,68,0.017746,0.025752
6,80,68,0.000000,0.000000
6,82,68,0.039876,-0.035490
6,84,68,-0.051468,-0.030802
6,86,68,0.000000,0.000000
6,88,68,-0.044517,-0.043190
6,90,68,0.062604,-0.059224
8,0,68,-0.012327,0.009285
8,2,68,0.012299,0.009432
8,4,68,0.012340,0.009659
8,6,68,0.012453,-0.009962
8,8,68,-0.012638,-0.010336
8,10,68,-0.012892,0.010781
8,12,68,-0.013211,0.011294
8,14,68,-0.013593,-0.011874
8,16,68,0.014038,0.012515
8,18,68,0.014547,-0.013206
8,20,68,0.015123,0.013938
8,22,68,-0.015769,0.014698
8,24,68,0.016486,0.015467
8,26,68,-0.017277,0.016228
8,28,68,0.018135,0.016943
8,30,68,0.019035,-0.017564
8,32,68,0.019897,-0.018006
8,34,68,0.020496,-0.018116
8,36,68,-0.020200,-0.017558
8,38,68,-0.017545,0.015687
8,40,68,-0.011419,-0.012519
8,42,68,0.002595,0.008944
8,44,68,-0.006616,0.004260
8,46,68,0.059314,0.031398
8,48,68,-0.077741,-0.038154
8,50,68,0.034332,-0.032272
8,52,68,0.054414,0.029474
8,54,68,0.045745,0.014238
8,56,68,0.041136,0.010794
8,58,68,-0.040821,-0.010420
8,60,68,-0.048471,-0.011308
8,62,68,-0.060539,-0.025526
8,64,68,-0.058750,-0.038696
8,66,68,-0.060251,0.034791
8,68,68,-0.060367,-0.030043
8,70,68,-0.054179,0.025220
8,72,68,-0.047332,0.014112
8,74,68,0.000000,0.000000
8,76,68,0.036230,-0.060288
8,78,68,0.020887,0.034485
8,80,68,-0.018350,0.022779
8,82,68,0.000000,0.000000
8,84,68,-0.050539,-0.029037
8,86,68,0.062297,0.031406
8,88,68,0.045939,-0.041341
8,90,68,0.067543,-0.059522
10,0,68,-0.012329,0.009250
10,2,68,-0.012283,-0.009427
10,4,68,-0.012304,-0.009686
10,6,68,0.012395,0.010021
10,8,68,-0.012556,0.010427
10,10,68,0.012787,0.010899
10,12,68,-0.013081,0.011438
10,14,68,0.013435,0.012041
10,16,68,-0.013846,-0.012703
10,18,68,-0.014314,0.013416
10,20,68,-0.014842,0.014166
10,22,68,-0.015433,0.014940
10,24,68,-0.016087,0.015720
10,26,68,-0.016805,-0.016483
10,28,68,-0.017572,-0.017193
10,30,68,0.018351,-0.017793
10,32,68,0.019037,0.018188
10,34,68,0.019366,0.018215
10,36,68,0.018728,-0.017577
10,38,68,0.016054,-0.015911
10,40,68,0.010414,-0.013274
10,42,68,-0.001860,-0.009707
10,44,68,-0.007297,-0.005350
10,46,68,-0.059480,0.029111
10,48,68,-0.076683,-0.033608
10,50,68,-0.038335,-0.032280
10,52,68,0.055122,-0.024632
10,54,68,0.046740,0.010106
10,56,68,-0.042397,-0.007211
10,58,68,-0.042005,0.005809
10,60,68,0.048434,-0.008602
10,62,68,-0.056925,-0.021142
10,64,68,-0.059215,0.037874
10,66,68,-0.060611,-0.033472
10,68,68,-0.059009,0.029482
10,70,68,-0.053717,0.025743
10,72,68,0.048119,0.018033
10,74,68,0.042778,-0.003134
10,76,68,-0.031128,-0.014617
10,78,68,0.030998,-0.057050
10,80,68,0.015793,0.011996
10,82,68,0.040373,-0.005230
10,84,68,-0.048700,-0.028573
10,86,68,0.061698,0.029221
10,88,68,0.047273,0.039515
10,90,68,-0.073970,0.059741
12,0,68,-0.012321,0.009197
12,2,68,-0.012258,0.009406
12,4,68,-0.012259,0.009698
12,6,68,0.012328,0.010067
12,8,68,-0.012467,0.010504
12,10,68,-0.012674,-0.011006
12,12,68,-0.012944,-0.011572
12,14,68,0.013269,0.012199
12,16,68,-0.013646,-0.012884
12,18,68,0.014073,-0.013619
12,20,68,-0.014550,0.014393
12,22,68,-0.015083,0.015188
12,24,68,-0.015671,0.015987
12,26,68,0.016310,0.016765
12,28,68,-0.016983,-0.017486
12,30,68,-0.017642,-0.018087
12,32,68,-0.018166,-0.018471
12,34,68,0.018287,-0.018478
12,36,68,0.017464,0.017873
12,38,68,-0.014830,-0.016433
12,40,68,0.009366,-0.014137
12,42,68,-0.000757,-0.010897
12,44,68,-0.008206,-0.006744
12,46,68,0.059728,-0.027430
12,48,68,-0.075629,0.029489
12,50,68,-0.042356,-0.030865
12,52,68,0.036249,-0.004322
12,54,68,0.047847,-0.005738
12,56,68,-0.043666,0.003320
12,58,68,-0.042932,0.000357
12,60,68,0.000000,0.000000
12,62,68,-0.057487,0.034437
12,64,68,0.059063,0.036002
12,66,68,-0.059369,-0.032171
12,68,68,0.057145,-0.028984
12,70,68,0.053065,0.026148
12,72,68,0.048815,-0.020683
12,74,68,-0.043797,-0.006587
12,76,68,-0.029135,-0.020531
12,78,68,-0.034611,0.060923
12,80,68,-0.017662,0.012402
12,82,68,-0.013766,-0.059851
12,84,68,-0.050252,0.004177
12,86,68,0.000000,0.000000
12,88,68,-0.047908,0.037621
12,90,68,0.082125,0.059820
14,0,68,-0.012304,-0.009114
14,2,68,-0.012222,-0.009357
14,4,68,0.012204,-0.009684
14,6,68,0.012251,0.010088
14,8,68,-0.012367,0.010560
14,10,68,-0.012549,0.011094
14,12,68,0.012794,0.011689
14,14,68,-0.013091,0.012343
14,16,68,-0.013433,-0.013054
14,18,68,-0.013817,0.013815
14,20,68,-0.014242,-0.014616
14,22,68,0.014712,0.015439
14,24,68,-0.015227,0.016267
14,26,68,0.015783,-0.017075
14,28,68,-0.016359,-0.017824
14,30,68,-0.016902,-0.018451
14,32,68,-0.017287,-0.018856
14,34,68,0.017259,0.018894
14,36,68,0.016341,0.018381
14,38,68,-0.013720,0.017165
14,40,68,-0.008212,-0.015191
14,42,68,0.000631,0.012333
14,44,68,0.009324,-0.008424
14,46,68,-0.060306,-0.026829
14,48,68,0.074866,0.025893
14,50,68,-0.046959,-0.028073
14,52,68,-0.045142,-0.001273
14,54,68,-0.049000,-0.001034
14,56,68,0.044530,0.001047
14,58,68,-0.037728,-0.008542
14,60,68,-0.041905,-0.018514
14,62,68,0.055436,-0.033200
14,64,68,0.057590,-0.033988
14,66,68,0.057165,0.031057
14,68,68,0.055125,0.028605
14,70,68,0.052333,0.026474
14,72,68,0.049444,0.022595
14,74,68,0.045311,-0.014111
14,76,68,0.000000,0.000000
14,78,68,0.034607,0.060583
14,80,68,0.027738,-0.045656
14,82,68,0.009256,-0.057853
14,84,68,-0.038747,0.001484
14,86,68,-0.060146,0.000489
14,88,68,-0.070723,0.031187
14,90,68,0.085215,-0.058575
16,0,68,-0.012278,-0.008986
16,2,68,-0.012178,-0.009266
16,4,68,0.012140,0.009631
16,6,68,-0.012166,0.010072
16,8,68,0.012257,0.010581
16,10,68,0.012413,0.011151
16,12,68,-0.012629,-0.011780
16,14,68,-0.012893,0.012467
16,16,68,-0.013198,0.013209
16,18,68,0.013535,-0.014001
16,20,68,0.013904,-0.014834
16,22,68,0.014306,-0.015693
16,24,68,0.014741,0.016562
16,26,68,0.015208,0.017413
16,28,68,-0.015686,0.018207
16,30,68,0.016120,-0.018880
16,32,68,-0.016390,0.019334
16,34,68,0.016262,-0.019438
16,36,68,0.015294,0.019051
16,38,68,-0.012639,0.018066
16,40,68,0.006907,0.016436
16,42,68,-0.002321,-0.013985
16,44,68,0.010668,-0.010412
16,46,68,0.061433,0.026713
16,48,68,-0.074604,-0.022737
16,50,68,-0.052621,-0.023763
16,52,68,-0.053854,0.001929
16,54,68,-0.047951,-0.006485
16,56,68,0.000000,0.000000
16,58,68,0.036023,-0.013434
16,60,68,0.039645,0.019005
16,62,68,-0.052678,-0.031380
16,64,68,0.055114,0.032225
16,66,68,-0.054574,0.030188
16,68,68,0.053124,0.028347
16,70,68,-0.051550,0.026735
16,72,68,-0.049958,0.024019
16,74,68,-0.046929,-0.019589
16,76,68,-0.016518,-0.051576
16,78,68,0.034697,-0.059267
16,80,68,-0.023730,0.022065
16,82,68,0.002972,-0.054842
16,84,68,-0.028411,0.060418
16,86,68,-0.061400,-0.002471
16,88,68,0.070272,0.025288
16,90,68,-0.087296,-0.056994
18,0,68,-0.012249,0.008795
18,2,68,-0.012129,-0.009116
18,4,68,-0.012071,-0.009521
18,6,68,0.012074,0.010003
18,8,68,0.012139,0.010554
18,10,68,0.012266,-0.011166
18,12,68,0.012446,-0.011836
18,14,68,-0.012672,-0.012563
18,16,68,-0.012933,-0.013343
18,18,68,-0.013219,0.014173
18,20,68,0.013525,0.015045
18,22,68,-0.013851,0.015950
18,24,68,0.014201,-0.016869
18,26,68,-0.014572,0.017776
18,28,68,0.014950,0.018629
18,30,68,0.015283,-0.019364
18,32,68,0.015460,-0.019888
18,34,68,-0.015270,0.020084
18,36,68,0.014273,0.019841
18,38,68,0.011532,0.019101
18,40,68,-0.005386,-0.017847
18,42,68,-0.004367,-0.015856
18,44,68,-0.012298,-0.012767
18,46,68,0.063261,0.026606
18,48,68,0.074992,-0.019676
18,50,68,-0.059765,0.017240
18,52,68,0.000000,0.000000
18,54,68,0.000000,0.000000
18,56,68,0.034118,-0.017492
18,58,68,0.000000,0.000000
18,60,68,-0.037191,-0.019724
18,62,68,0.049460,0.029728
18,64,68,-0.052166,0.030853
18,66,68,-0.051936,-0.029566
18,68,68,-0.051206,0.028193
18,70,68,0.050695,-0.026932
18,72,68,0.050269,-0.025060
18,74,68,0.048339,0.023263
18,76,68,0.019761,0.044540
18,78,68,-0.034617,0.056616
18,80,68,0.039960,-0.048448
18,82,68,-0.028047,-0.003152
18,84,68,0.025023,-0.059712
18,86,68,-0.055581,0.008280
18,88,68,0.067772,0.013522
18,90,68,0.090006,-0.054516
20,0,68,-0.012218,0.008525
20,2,68,0.012075,0.008892
20,4,68,0.011994,0.009342
20,6,68,0.011974,-0.009868
20,8,68,0.012011,-0.010466
20,10,68,-0.012103,-0.011126
20,12,68,0.012244,0.011846
20,14,68,-0.012424,0.012620
20,16,68,-0.012634,-0.013447
20,18,68,0.012861,0.014323
20,20,68,0.013099,-0.015244
20,22,68,-0.013342,0.016203
20,24,68,-0.013597,0.017182
20,26,68,0.013866,0.018155
20,28,68,0.014143,-0.019078
20,30,68,0.014383,-0.019888
20,32,68,0.014485,0.020500
20,34,68,0.014255,-0.020805
20,36,68,-0.013241,0.020716
20,38,68,0.010344,0.020234
20,40,68,0.003534,-0.019390
20,42,68,-0.006875,0.017909
20,44,68,-0.014306,0.015499
20,46,68,0.065840,0.026174
20,48,68,-0.076160,-0.016208
20,50,68,0.068638,-0.006346
20,52,68,-0.032305,0.037382
20,54,68,-0.034625,-0.031312
20,56,68,0.035787,-0.022541
20,58,68,0.014653,0.018970
20,60,68,0.034941,0.021482
20,62,68,0.046142,-0.028537
20,64,68,0.049119,-0.029895
20,66,68,-0.049388,-0.029171
20,68,68,0.049366,0.028118
20,70,68,-0.049724,0.027064
20,72,68,-0.050222,-0.025754
20,74,68,-0.049069,-0.025323
20,76,68,0.021507,0.027287
20,78,68,0.033255,-0.050442
20,80,68,0.038501,0.048419
20,82,68,0.000000,0.000000
20,84,68,0.019606,-0.054497
20,86,68,0.000000,0.000000
20,88,68,0.056135,0.006081
20,90,68,-0.089076,0.050809
22,0,68,0.012181,-0.008165
22,2,68,-0.012012,0.008582
22,4,68,-0.011906,-0.009082
22,6,68,-0.011859,-0.009660
22,8,68,-0.011866,-0.010309
22,10,68,-0.011920,-0.011024
22,12,68,-0.012017,-0.011800
22,14,68,-0.012147,-0.012630
22,16,68,0.012300,-0.013510
22,18,68,-0.012463,0.014441
22,20,68,0.012624,0.015418
22,22,68,0.012777,-0.016441
22,24,68,0.012929,0.017489
22,26,68,0.013090,0.018536
22,28,68,0.013264,-0.019538
22,30,68,0.013415,0.020431
22,32,68,-0.013450,-0.021143
22,34,68,-0.013183,-0.021575
22,36,68,0.012161,-0.021638
22,38,68,0.000000,0.000000
22,40,68,0.001149,-0.021015
22,42,68,0.009490,0.019259
22,44,68,-0.066931,-0.010839
22,46,68,0.000000,0.000000
22,48,68,0.000000,0.000000
22,50,68,0.000000,0.000000
22,52,68,-0.037160,0.046593
22,54,68,-0.039122,-0.039785
22,56,68,-0.038898,-0.028060
22,58,68,0.017611,-0.022114
22,60,68,0.033600,0.024173
22,62,68,0.042936,-0.027862
22,64,68,-0.046145,-0.029322
22,66,68,0.046955,0.028975
22,68,68,-0.047565,-0.028104
22,70,68,0.048567,-0.027131
22,72,68,-0.049637,-0.026090
22,74,68,-0.048769,0.025871
22,76,68,0.000000,0.000000
22,78,68,0.030431,0.014664
22,80,68,-0.032451,-0.014123
22,82,68,0.024659,0.016071
22,84,68,0.006504,0.033451
22,86,68,0.029130,0.025551
22,88,68,0.060342,-0.038324
22,90,68,-0.087161,0.000000
24,0,68,-0.012133,0.007704
24,2,68,0.011932,0.008178
24,4,68,0.011797,-0.008734
24,6,68,0.011721,-0.009369
24,8,68,-0.011695,0.010076
24,10,68,-0.011712,0.010851
24,12,68,-0.011764,0.011688
24,14,68,0.011842,-0.012578
24,16,68,0.011936,0.013520
24,18,68,-0.012029,0.014512
24,20,68,-0.012107,0.015558
24,22,68,0.012162,0.016650
24,24,68,-0.012204,-0.017775
24,26,68,-0.012249,0.018902
24,28,68,-0.012313,-0.019986
24,30,68,-0.012378,-0.020968
24,32,68,-0.012348,0.021788
24,34,68,-0.011996,0.022393
24,36,68,0.000000,0.000000
24,38,68,0.000000,0.000000
24,40,68,0.002375,0.022645
24,42,68,-0.012859,-0.021160
24,44,68,-0.065954,-0.014188
24,46,68,0.000000,0.000000
24,48,68,0.000000,0.000000
24,50,68,0.000000,0.000000
24,52,68,0.046063,0.055165
24,54,68,0.046842,-0.048954
24,56,68,0.043795,0.034425
24,58,68,0.018663,-0.025616
24,60,68,-0.031688,-0.025333
24,62,68,-0.039895,0.027659
24,64,68,0.043281,-0.029082
24,66,68,-0.044614,0.028952
24,68,68,0.045755,-0.028139
24,70,68,-0.047164,0.027137
24,72,68,0.048362,-0.026087
24,74,68,-0.047641,0.025485
24,76,68,-0.028453,-0.013704
24,78,68,0.000000,0.000000
24,80,68,0.028707,-0.008421
24,82,68,-0.016604,0.012848
24,84,68,0.000000,0.000000
24,86,68,0.000000,0.000000
24,88,68,0.065916,-0.030584
24,90,68,-0.089076,-0.050808
26,0,68,-0.012064,-0.007135
26,2,68,-0.011830,-0.007669
26,4,68,0.011663,0.008287
26,6,68,0.011555,-0.008984
26,8,68,0.011496,-0.009755
26,10,68,0.011475,0.010595
26,12,68,-0.011484,0.011497
26,14,68,-0.011513,0.012453
26,16,68,0.011546,0.013462
26,18,68,0.011566,-0.014526
26,20,68,0.011555,-0.015645
26,22,68,0.011506,0.016816
26,24,68,0.011428,0.018023
26,26,68,-0.011348,0.019234
26,28,68,0.011295,0.020401
26,30,68,-0.011269,0.021472
26,32,68,0.011180,0.022402
26,34,68,-0.010764,-0.023164
26,36,68,0.000000,0.000000
26,38,68,-0.004550,-0.024187
26,40,68,-0.006457,0.023971
26,42,68,0.000000,0.000000
26,44,68,-0.065894,0.017948
26,46,68,0.000000,0.000000
26,48,68,0.000000,0.000000
26,50,68,0.047163,0.044596
26,52,68,0.064638,0.055996
26,54,68,0.058708,-0.056813
26,56,68,-0.051181,-0.041478
26,58,68,-0.018937,-0.029579
26,60,68,-0.029725,0.026825
26,62,68,0.036983,-0.027857
26,64,68,-0.040507,0.029120
26,66,68,-0.042331,-0.029075
26,68,68,-0.043903,-0.028227
26,70,68,0.045463,-0.027120
26,72,68,-0.046352,-0.025862
26,74,68,-0.045554,-0.024576
26,76,68,0.027530,0.008056
26,78,68,0.000000,0.000000
26,80,68,0.000000,0.000000
26,82,68,0.000000,0.000000
26,84,68,0.009825,0.009503
26,86,68,0.055728,-0.003779
26,88,68,-0.076197,-0.015286
26,90,68,-0.090006,0.054516
28,0,68,0.011970,0.006447
28,2,68,-0.011702,-0.007042
28,4,68,-0.011501,0.007726
28,6,68,0.011361,-0.008490
28,8,68,-0.011270,0.009331
28,10,68,-0.011214,-0.010240
28,12,68,-0.011183,-0.011212
28,14,68,-0.011163,0.012240
28,16,68,-0.011137,-0.013324
28,18,68,-0.011082,0.014466
28,20,68,-0.010979,-0.015668
28,22,68,-0.010818,-0.016925
28,24,68,0.010612,0.018218
28,26,68,0.010396,-0.019513
28,28,68,-0.010215,0.020762
28,30,68,0.010087,-0.021919
28,32,68,0.009932,0.022951
28,34,68,0.009450,0.023847
28,36,68,-0.007706,0.024624
28,38,68,0.001008,0.025198
28,40,68,0.011683,0.024973
28,42,68,0.000000,0.000000
28,44,68,-0.066967,0.021825
28,46,68,0.000000,0.000000
28,48,68,0.000000,0.000000
28,50,68,0.084333,-0.048833
28,52,68,-0.078445,-0.058917
28,54,68,0.067949,0.061561
28,56,68,-0.059611,0.048614
28,58,68,-0.018634,0.033986
28,60,68,-0.027707,0.028722
28,62,68,0.034153,0.028386
28,64,68,0.037799,0.029378
28,66,68,0.040081,0.029325
28,68,68,0.041997,0.028370
28,70,68,-0.043506,0.027137
28,72,68,0.043656,0.025605
28,74,68,-0.041533,-0.023378
28,76,68,0.026218,0.003368
28,78,68,-0.030293,-0.003488
28,80,68,0.000000,0.000000
28,82,68,0.000000,0.000000
28,84,68,0.004894,-0.006755
28,86,68,0.056141,0.008884
28,88,68,-0.073724,-0.023978
28,90,68,-0.087296,0.056994
30,0,68,-0.011850,0.005626
30,2,68,-0.011550,-0.006282
30,4,68,0.011317,-0.007032
30,6,68,-0.011145,0.007868
30,8,68,-0.011023,-0.008782
30,10,68,-0.010935,-0.009767
30,12,68,-0.010868,0.010815
30,14,68,-0.010803,0.011923
30,16,68,-0.010717,0.013090
30,18,68,0.010585,0.014320
30,20,68,0.010385,-0.015613
30,22,68,-0.010107,-0.016961
30,24,68,0.009765,0.018342
30,26,68,0.009402,0.019718
30,28,68,-0.009078,0.021046
30,30,68,-0.008828,0.022286
30,32,68,-0.008570,0.023413
30,34,68,-0.007931,-0.024429
30,36,68,0.005429,0.025352
30,38,68,0.004905,-0.025866
30,40,68,0.000000,0.000000
30,42,68,0.082349,0.021962
30,44,68,-0.069125,0.025564
30,46,68,0.000000,0.000000
30,48,68,0.000000,0.000000
30,50,68,0.095716,0.053200
30,52,68,0.085937,-0.061109
30,54,68,-0.073261,-0.063406
30,56,68,0.065413,-0.055224
30,58,68,-0.017884,0.038830
30,60,68,-0.025638,-0.031026
30,62,68,0.031376,0.029183
30,64,68,-0.035147,-0.029802
30,66,68,0.037851,0.029676
30,68,68,-0.040026,0.028629
30,70,68,0.041359,-0.027254
30,72,68,0.040355,-0.025481
30,74,68,-0.034797,0.022010
30,76,68,-0.025096,-0.000356
30,78,68,-0.028828,-0.000876
30,80,68,0.000000,0.000000
30,82,68,0.000000,0.000000
30,84,68,0.000000,0.000000
30,86,68,-0.019960,-0.011168
30,88,68,0.045129,-0.027072
30,90,68,0.085215,-0.058575
32,0,68,0.011709,0.004658
32,2,68,0.011379,-0.005371
32,4,68,-0.011116,0.006187
32,6,68,0.010914,0.007097
32,8,68,0.010764,0.008089
32,10,68,0.010648,-0.009154
32,12,68,-0.010546,-0.010288
32,14,68,-0.010437,0.011484
32,16,68,0.010294,-0.012744
32,18,68,-0.010085,0.014070
32,20,68,0.009786,-0.015460
32,22,68,0.009387,0.016903
32,24,68,-0.008904,-0.018371
32,26,68,0.008384,0.019827
32,28,68,0.007898,-0.021230
32,30,68,-0.007487,-0.022548
32,32,68,-0.007045,-0.023763
32,34,68,0.006007,-0.024884
32,36,68,-0.001294,-0.025875
32,38,68,-0.012290,0.026089
32,40,68,-0.027780,0.028478
32,42,68,-0.084530,0.023761
32,44,68,0.072070,-0.029008
32,46,68,0.000000,0.000000
32,48,68,-0.098759,0.046175
32,50,68,0.102960,0.056743
32,52,68,0.091470,-0.062722
32,54,68,-0.077035,0.063996
32,56,68,0.068543,0.060692
32,58,68,-0.016884,0.044048
32,60,68,0.023543,-0.033710
32,62,68,0.028650,-0.030199
32,64,68,0.032550,0.030335
32,66,68,0.035649,-0.030153
32,68,68,-0.038012,-0.029014
32,70,68,-0.039091,-0.027533
32,72,68,-0.036548,0.025588
32,74,68,-0.028843,-0.020285
32,76,68,0.024474,0.003233
32,78,68,-0.028219,-0.001407
32,80,68,0.000000,0.000000
32,82,68,0.000000,0.000000
32,84,68,-0.001018,0.004075
32,86,68,0.018033,-0.013707
32,88,68,0.044098,-0.028134
32,90,68,0.082125,-0.059820
34,0,68,0.011556,0.003534
34,2,68,-0.011199,0.004296
34,4,68,-0.010907,-0.005175
34,6,68,0.010678,0.006156
34,8,68,0.010501,0.007228
34,10,68,0.010358,0.008382
34,12,68,-0.010224,-0.009608
34,14,68,0.010075,0.010902
34,16,68,0.009875,0.012264
34,18,68,-0.009592,0.013695
34,20,68,0.009196,-0.015188
34,22,68,0.008677,-0.016727
34,24,68,-0.008052,-0.018282
34,26,68,0.007371,-0.019816
34,28,68,0.006702,0.021291
34,30,68,0.006074,-0.022681
34,32,68,0.005296,-0.023976
34,34,68,-0.003252,0.025177
34,36,68,-0.006424,0.026115
34,38,68,0.000000,0.000000
34,40,68,-0.083743,-0.022693
34,42,68,0.086941,0.025375
34,44,68,-0.075206,0.032127
34,46,68,0.000000,0.000000
34,48,68,-0.107640,0.048995
34,50,68,-0.108953,-0.059499
34,52,68,0.096026,-0.064010
34,54,68,0.080086,0.064357
34,56,68,-0.070177,0.064683
34,58,68,0.000000,0.000000
34,60,68,0.021461,0.036737
34,62,68,-0.025996,0.031394
34,64,68,0.030024,0.030964
34,66,68,0.033476,-0.030726
34,68,68,0.035963,0.029537
34,70,68,0.036750,0.028009
34,72,68,-0.032281,-0.025962
34,74,68,-0.025823,0.016544
34,76,68,-0.024602,0.005534
34,78,68,0.000000,0.000000
34,80,68,0.000000,0.000000
34,82,68,0.012614,0.001171
34,84,68,-0.000041,0.006378
34,86,68,0.016081,0.015859
34,88,68,-0.042041,0.029207
34,90,68,-0.073970,-0.059741
36,0,68,0.011392,-0.002250
36,2,68,0.011013,-0.003051
36,4,68,-0.010696,-0.003981
36,6,68,0.010442,0.005028
36,8,68,-0.010240,-0.006179
36,10,68,-0.010072,0.007422
36,12,68,-0.009909,-0.008748
36,14,68,0.009723,-0.010149
36,16,68,0.009475,0.011622
36,18,68,-0.009125,0.013164
36,20,68,-0.008641,0.014765
36,22,68,-0.008011,-0.016403
36,24,68,-0.007253,0.018047
36,26,68,-0.006411,-0.019658
36,28,68,-0.005542,-0.021204
36,30,68,0.004624,0.022664
36,32,68,0.003237,-0.024029
36,34,68,0.000000,0.000000
36,36,68,-0.015305,-0.026429
36,38,68,-0.083585,-0.026836
36,40,68,-0.088979,0.027641
36,42,68,-0.089442,0.026906
36,44,68,0.000000,0.000000
36,46,68,0.000000,0.000000
36,48,68,0.115435,0.051478
36,50,68,-0.113978,-0.061527
36,52,68,0.099696,0.064995
36,54,68,0.082655,-0.064809
36,56,68,0.071024,-0.067096
36,58,68,0.000000,0.000000
36,60,68,0.019435,0.040065
36,62,68,0.023442,-0.032738
36,64,68,-0.027570,0.031647
36,66,68,0.031324,-0.031378
36,68,68,0.033878,-0.030200
36,70,68,-0.034386,-0.028685
36,72,68,-0.027068,-0.026633
36,74,68,0.022481,0.013439
36,76,68,0.050886,0.008102
36,78,68,0.034307,0.005787
36,80,68,-0.024455,0.002354
36,82,68,-0.012644,0.002024
36,84,68,-0.000807,0.008390
36,86,68,0.014263,-0.017820
36,88,68,0.039516,0.030682
36,90,68,-0.067543,0.059522
38,0,68,0.011210,-0.000808
38,2,68,-0.010815,-0.001630
38,4,68,-0.010479,-0.002595
38,6,68,-0.010205,0.003693
38,8,68,-0.009983,0.004914
38,10,68,0.009794,-0.006244
38,12,68,-0.009610,0.007670
38,14,68,-0.009397,0.009184
38,16,68,0.009112,0.010776
38,18,68,-0.008712,-0.012439
38,20,68,0.008159,0.014156
38,22,68,0.007441,0.015900
38,24,68,-0.006570,0.017637
38,26,68,-0.005583,0.019329
38,28,68,0.004505,-0.020950
38,30,68,0.003204,0.022480
38,32,68,0.000000,0.000000
38,34,68,0.009007,0.025174
38,36,68,-0.023435,-0.026522
38,38,68,0.086180,-0.027146
38,40,68,0.091099,0.028158
38,42,68,0.091879,0.028544
38,44,68,0.000000,0.000000
38,46,68,0.098217,-0.044461
38,48,68,0.121926,0.053608
38,50,68,0.117834,0.062822
38,52,68,0.102334,-0.065634
38,54,68,-0.084717,0.065355
38,56,68,0.071518,0.068070
38,58,68,0.000000,0.000000
38,60,68,-0.017506,0.043652
38,62,68,0.021022,0.034228
38,64,68,0.025188,-0.032358
38,66,68,-0.029170,0.032079
38,68,68,-0.031751,-0.030985
38,70,68,-0.032050,0.029540
38,72,68,0.012688,-0.025836
38,74,68,0.019231,0.012302
38,76,68,0.039486,0.010046
38,78,68,-0.038579,0.007863
38,80,68,-0.024694,0.004155
38,82,68,-0.012816,-0.004219
38,84,68,-0.001501,0.010208
38,86,68,0.013049,0.019276
38,88,68,0.036898,-0.032642
38,90,68,0.062604,0.059224
40,0,68,0.010996,-0.000796
